

Tipo_de_Sistema(Monofasico(1),Trifasico(3))
3

Numero_barras
794  

Numero_linhas
794

Voltagem_base_da_rede(kV)
13.8

Voltagem_referencia_da_rede(kV)
13.8

comprimento_das_linhas(m,km,ft,millas)
1

impedancia(ohm,ohm/m,ohm/km,ohm/ft,ohm/milla)
1

Demanda(VAR,kVAR)
1



				 kVA    kV_hihg      kV_low    R1%    X1%   R0%    X0%
subestacao		2500       69.0        24.9     1     8      0     8
CP         647     706         493016.9811   	   7602851.2253		  493074.3465	 7602811.4243     0.057400       0.052300       0.057400       0.052300       0.057400       0.052300       0.000000       0.000000     0.003100       0.025600       0.003100       0.024000       0.000000       0.000000       0.003100       0.028300       0.000000       0.000000     0.000000       0.000000       2-AA    51.690000 
TR         706     707         493074.3465   	   7602811.4243		  493136.5387	 7602768.4453    570150020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         706     708         493136.5387   	   7602768.4453		  493135.5806	 7602766.8776     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         708     709         493136.5387   	   7602768.4453		  493198.1644	 7602726.0491     0.227100       0.207000       0.227100       0.207000       0.227100       0.207000       0.000000       0.000000     0.012100       0.112000       0.012100       0.101300       0.000000       0.000000       0.012100       0.112000       0.000000       0.000000     0.000000       0.000000       2-AA   204.650000 
TR         709     710         493198.1644   	   7602726.0491		  493197.9644	 7602725.8491    570079020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP          64     711         493197.9644   	   7602725.8491		  493286.4235	 7602862.0432     0.002000       0.006900       0.002000       0.006900       0.002000       0.006900       0.000000       0.000000     0.000500       0.003900       0.000500       0.003700       0.000000       0.000000       0.000500       0.004300       0.000000       0.000000     0.000000       0.000000     336-AA     7.900000 
CP          61     712         493286.4235   	   7602862.0432		  493288.2486	 7602864.9594     0.000600       0.002100       0.000600       0.002100       0.000600       0.002100       0.000000       0.000000     0.000100       0.001200       0.000100       0.001100       0.000000       0.000000       0.000100       0.001300       0.000000       0.000000     0.000000       0.000000     336-AA     2.400000 
CP          57     713         493288.2486   	   7602864.9594		  493299.9263	 7602885.9677     0.010200       0.035800       0.010200       0.035800       0.010200       0.035800       0.000000       0.000000     0.002400       0.022400       0.002400       0.020200       0.000000       0.000000       0.002400       0.022400       0.000000       0.000000     0.000000       0.000000     336-AA    40.890000 
CP          56     714         493299.9263   	   7602885.9677		  493302.6818	 7602888.1770     0.006400       0.022600       0.006400       0.022600       0.006400       0.022600       0.000000       0.000000     0.001500       0.012800       0.001500       0.012000       0.000000       0.000000       0.001500       0.014100       0.000000       0.000000     0.000000       0.000000     336-AA    25.780000 
CP          55     715         493302.6818   	   7602888.1770		  493339.9027	 7602894.1368     0.003700       0.012900       0.003700       0.012900       0.003700       0.012900       0.000000       0.000000     0.000900       0.007300       0.000900       0.006800       0.000000       0.000000       0.000900       0.008100       0.000000       0.000000     0.000000       0.000000     336-AA    14.740000 
CP          52     716         493339.9027   	   7602894.1368		  493342.6689	 7602895.0979     0.003200       0.011100       0.003200       0.011100       0.003200       0.011100       0.000000       0.000000     0.000700       0.006300       0.000700       0.005900       0.000000       0.000000       0.000700       0.006900       0.000000       0.000000     0.000000       0.000000     336-AA    12.640000 
FT          48     717         493342.6689   	   7602895.0979		  493420.0458	 7602955.7296     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         717     718         493420.0458   	   7602955.7296		  493420.7943	 7602957.4489     0.058300       0.053200       0.058300       0.053200       0.058300       0.053200       0.000000       0.000000     0.003100       0.026000       0.003100       0.024400       0.000000       0.000000       0.003100       0.028800       0.000000       0.000000     0.000000       0.000000       2-AA    52.570000 
SJ         718     719         493286.4235   	   7602862.0432		  493289.1124	 7602863.1467     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         719     720         493289.1124   	   7602863.1467		  493303.0875	 7602862.1030     0.049900       0.045500       0.049900       0.045500       0.049900       0.045500       0.000000       0.000000     0.002700       0.024600       0.002700       0.022300       0.000000       0.000000       0.002700       0.024600       0.000000       0.000000     0.000000       0.000000       2-AA    44.980000 
FT         720     721         493303.0875   	   7602862.1030		  493304.6887	 7602862.8088     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         721     722         493197.9644   	   7602725.8491		  493184.5040	 7602705.4795     0.065700       0.059900       0.065700       0.059900       0.065700       0.059900       0.000000       0.000000     0.003500       0.029300       0.003500       0.027500       0.000000       0.000000       0.003500       0.032400       0.000000       0.000000     0.000000       0.000000       2-AA    59.240000 
