

Tipo_de_Sistema(Monofasico(1),Trifasico(3))
3

Numero_barras
3375   

Numero_linhas
3376

Voltagem_base_da_rede(kV)
13.8

Voltagem_referencia_da_rede(kV)
13.8

comprimento_das_linhas(m,km,ft,millas)
1

Unidade_da_impedancia(ohm,ohm/m,ohm/km,ohm/ft,ohm/milla)
1

Unidade_da_Demanda(VAR,kVAR)
1


				 kVA    kV_hihg      kV_low    R1%    X1%   R0%    X0%
subestacao		2500       69.0        24.9     1     8      0     8
CP    3109    3110     0.154300       0.093900       0.154300       0.093900       0.154300       0.093900       0.000000       0.000000     0.005500       0.067300       0.005500       0.067300       0.000000       0.000000       0.005500       0.047400       0.000000       0.000000     0.000000       0.000000       4-AA    93.170000 
TR    3110    3111    571216020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    3102    3112     0.149100       0.090700       0.149100       0.090700       0.149100       0.090700       0.000000       0.000000     0.005300       0.044600       0.005300       0.041800       0.000000       0.000000       0.005300       0.049300       0.000000       0.000000     0.000000       0.000000       4-AA    90.030000 
CP    3112    3113     0.150600       0.091600       0.150600       0.091600       0.150600       0.091600       0.000000       0.000000     0.005400       0.045000       0.005400       0.042200       0.000000       0.000000       0.005400       0.049800       0.000000       0.000000     0.000000       0.000000       4-AA    90.920000 
CP    3113    3114     0.149400       0.090900       0.149400       0.090900       0.149400       0.090900       0.000000       0.000000     0.005300       0.044600       0.005300       0.041900       0.000000       0.000000       0.005300       0.049300       0.000000       0.000000     0.000000       0.000000       4-AA    90.180000 
CP    3114    3115     0.149500       0.091000       0.149500       0.091000       0.149500       0.091000       0.000000       0.000000     0.005300       0.044700       0.005300       0.041900       0.000000       0.000000       0.005300       0.049400       0.000000       0.000000     0.000000       0.000000       4-AA    90.250000 
CP    3115    3116     0.150400       0.091500       0.150400       0.091500       0.150400       0.091500       0.000000       0.000000     0.005400       0.044900       0.005400       0.042200       0.000000       0.000000       0.005400       0.049700       0.000000       0.000000     0.000000       0.000000       4-AA    90.800000 
CP    3116    3117     0.149000       0.090700       0.149000       0.090700       0.149000       0.090700       0.000000       0.000000     0.005300       0.044500       0.005300       0.041800       0.000000       0.000000       0.005300       0.049200       0.000000       0.000000     0.000000       0.000000       4-AA    89.950000 
CP    3117    3118     0.031600       0.019200       0.031600       0.019200       0.031600       0.019200       0.000000       0.000000     0.001100       0.009400       0.001100       0.008900       0.000000       0.000000       0.001100       0.010400       0.000000       0.000000     0.000000       0.000000       4-AA    19.050000 
CH    3118    3119      C6237-2              0
CP    3119    3120     0.135700       0.082600       0.135700       0.082600       0.135700       0.082600       0.000000       0.000000     0.004900       0.040600       0.004900       0.038100       0.000000       0.000000       0.004900       0.044800       0.000000       0.000000     0.000000       0.000000       4-AA    81.950000 
CP    3120    3121     0.198800       0.121000       0.198800       0.121000       0.198800       0.121000       0.000000       0.000000     0.007100       0.059400       0.007100       0.055800       0.000000       0.000000       0.007100       0.065700       0.000000       0.000000     0.000000       0.000000       4-AA   120.040000 
CP    3121    3122     0.096700       0.058900       0.096700       0.058900       0.096700       0.058900       0.000000       0.000000     0.003500       0.028900       0.003500       0.027100       0.000000       0.000000       0.003500       0.032000       0.000000       0.000000     0.000000       0.000000       4-AA    58.400000 
TR    3122    3123    570386020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ    3117    3124     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    3124    3125     0.185500       0.112900       0.185500       0.112900       0.185500       0.112900       0.000000       0.000000     0.006600       0.055400       0.006600       0.052000       0.000000       0.000000       0.006600       0.061300       0.000000       0.000000     0.000000       0.000000       4-AA   112.000000 
CP    3125    3126     0.183600       0.111700       0.183600       0.111700       0.183600       0.111700       0.000000       0.000000     0.006600       0.054900       0.006600       0.051500       0.000000       0.000000       0.006600       0.060700       0.000000       0.000000     0.000000       0.000000       4-AA   110.850000 
CP    3126    3127     0.183300       0.111600       0.183300       0.111600       0.183300       0.111600       0.000000       0.000000     0.006600       0.054800       0.006600       0.051400       0.000000       0.000000       0.006600       0.060600       0.000000       0.000000     0.000000       0.000000       4-AA   110.670000 
CP    3127    3128     0.181700       0.110600       0.181700       0.110600       0.181700       0.110600       0.000000       0.000000     0.006500       0.054300       0.006500       0.051000       0.000000       0.000000       0.006500       0.060000       0.000000       0.000000     0.000000       0.000000       4-AA   109.690000 
CP    3128    3129     0.181900       0.110700       0.181900       0.110700       0.181900       0.110700       0.000000       0.000000     0.006500       0.054400       0.006500       0.051000       0.000000       0.000000       0.006500       0.060100       0.000000       0.000000     0.000000       0.000000       4-AA   109.820000 
